"Date","Price","Open","High","Low","Vol.","Change %"
"11/07/2018","2,482.33","2,503.68","2,521.15","2,479.25","2.62B","-0.69%"
"11/06/2018","2,499.68","2,507.36","2,509.64","2,478.38","2.21B","-0.47%"
"11/05/2018","2,511.59","2,520.88","2,524.65","2,489.59","2.83B","-1.23%"
"11/02/2018","2,542.77","2,522.39","2,544.19","2,489.07","4.73B","3.36%"
"11/01/2018","2,460.16","2,474.27","2,500.12","2,455.73","3.77B","0.37%"
"10/31/2018","2,451.12","2,424.16","2,460.84","2,413.34","3.45B","1.47%"
"10/30/2018","2,415.65","2,380.47","2,449.29","2,378.82","3.25B","1.09%"
"10/29/2018","2,389.58","2,461.92","2,465.37","2,377.99","2.87B","-3.21%"
"10/26/2018","2,468.91","2,487.00","2,499.76","2,445.83","2.88B","-0.65%"
"10/25/2018","2,485.10","2,419.11","2,486.76","2,415.49","3.11B","0.31%"
"10/24/2018","2,477.49","2,459.32","2,530.77","2,459.21","3.70B","0.51%"
"10/23/2018","2,464.81","2,539.65","2,544.30","2,451.67","3.54B","-2.97%"
"10/22/2018","2,540.15","2,463.49","2,566.63","2,463.49","4.63B","3.84%"
"10/19/2018","2,446.32","2,353.84","2,451.76","2,344.98","3.14B","3.26%"
"10/18/2018","2,369.07","2,416.37","2,416.37","2,367.71","2.28B","-2.48%"
"10/17/2018","2,429.21","2,446.48","2,451.19","2,384.14","2.49B","0.57%"
"10/16/2018","2,415.49","2,414.32","2,459.88","2,407.00","1.98B","0.12%"
"10/15/2018","2,412.48","2,443.73","2,448.26","2,407.55","2.05B","-1.29%"
"10/12/2018","2,444.13","2,398.18","2,452.69","2,390.99","2.90B","2.24%"
"10/11/2018","2,390.50","2,412.22","2,446.37","2,369.03","3.69B","-4.15%"
"10/10/2018","2,494.06","2,495.86","2,518.61","2,472.19","2.04B","0.10%"
"10/09/2018","2,491.66","2,481.59","2,506.27","2,476.35","2.17B","0.19%"
"10/08/2018","2,486.82","2,544.49","2,548.89","2,481.18","3.37B","-4.60%"
"09/28/2018","2,606.67","2,580.66","2,618.83","2,577.98","2.88B","1.21%"
"09/27/2018","2,575.45","2,582.12","2,584.07","2,561.58","2.30B","-0.28%"
"09/26/2018","2,582.77","2,555.92","2,610.59","2,553.17","3.37B","1.37%"
"09/25/2018","2,547.79","2,545.21","2,560.72","2,536.43","2.43B","-1.00%"
"09/21/2018","2,573.60","2,495.74","2,573.60","2,485.41","4.18B","3.46%"
"09/20/2018","2,487.42","2,492.40","2,503.10","2,480.54","2.29B","0.01%"
"09/19/2018","2,487.08","2,455.44","2,505.00","2,452.58","2.90B","1.15%"
"09/18/2018","2,458.77","2,391.95","2,459.77","2,391.73","2.29B","2.45%"
"09/17/2018","2,399.88","2,411.38","2,418.14","2,397.94","1.37B","-1.05%"
"09/14/2018","2,425.42","2,421.66","2,434.67","2,410.66","1.64B","0.42%"
"09/13/2018","2,415.31","2,413.41","2,420.00","2,381.03","2.15B","1.42%"
"09/12/2018","2,381.39","2,389.28","2,398.73","2,373.04","1.68B","-0.72%"
"09/11/2018","2,398.77","2,412.18","2,422.94","2,387.64","1.81B","-0.61%"
"09/10/2018","2,413.43","2,431.18","2,440.11","2,410.79","1.80B","-0.99%"
"09/07/2018","2,437.68","2,424.42","2,458.26","2,416.16","1.84B","0.90%"
"09/06/2018","2,416.03","2,432.40","2,449.83","2,408.93","2.09B","-1.03%"
"09/05/2018","2,441.23","2,488.90","2,493.47","2,441.23","2.13B","-2.37%"
"09/04/2018","2,500.44","2,467.25","2,507.04","2,451.72","2.06B","1.40%"
"09/03/2018","2,465.88","2,461.86","2,470.51","2,445.87","1.83B","-0.35%"
"08/31/2018","2,474.48","2,462.80","2,490.46","2,455.99","2.62B","-0.19%"
"08/30/2018","2,479.21","2,506.53","2,519.40","2,479.21","1.82B","-0.97%"
"08/29/2018","2,503.48","2,506.15","2,515.00","2,497.82","1.82B","-0.31%"
"08/28/2018","2,511.15","2,524.92","2,530.50","2,503.81","2.14B","-0.44%"
"08/27/2018","2,522.34","2,484.41","2,522.34","2,482.52","2.84B","2.04%"
"08/24/2018","2,472.00","2,449.37","2,496.39","2,438.72","2.08B","0.44%"
"08/23/2018","2,461.07","2,453.66","2,474.69","2,435.16","1.89B","0.45%"
"08/22/2018","2,450.15","2,461.40","2,461.40","2,438.94","1.61B","-0.09%"
"08/21/2018","2,452.38","2,411.98","2,461.14","2,410.89","2.44B","1.80%"
"08/20/2018","2,409.13","2,386.14","2,409.13","2,370.82","2.30B","1.47%"
"08/17/2018","2,374.17","2,427.47","2,429.68","2,370.04","2.06B","-1.29%"
"08/16/2018","2,405.16","2,381.01","2,430.92","2,367.05","2.55B","-0.15%"
"08/15/2018","2,408.72","2,467.25","2,467.45","2,405.60","1.98B","-2.45%"
"08/14/2018","2,469.20","2,475.47","2,482.71","2,454.98","1.71B","-0.38%"
"08/13/2018","2,478.51","2,480.10","2,485.23","2,442.23","2.29B","-0.99%"
"08/10/2018","2,503.21","2,505.31","2,518.11","2,485.98","1.94B","-0.06%"
"08/09/2018","2,504.62","2,437.45","2,510.36","2,435.79","2.66B","2.35%"
"08/08/2018","2,447.00","2,476.40","2,481.84","2,443.07","2.36B","-1.32%"
"08/07/2018","2,479.78","2,416.01","2,480.10","2,407.64","2.98B","3.04%"
"08/06/2018","2,406.54","2,417.30","2,448.98","2,393.68","2.57B","-0.29%"
"08/03/2018","2,413.50","2,438.84","2,452.07","2,413.25","2.15B","-1.10%"
"08/02/2018","2,440.31","2,483.76","2,485.41","2,412.96","2.96B","-2.01%"
"08/01/2018","2,490.25","2,557.61","2,570.31","2,489.12","2.74B","-2.16%"
"07/31/2018","2,545.12","2,537.03","2,553.81","2,521.82","2.02B","0.15%"
"07/30/2018","2,541.31","2,525.38","2,562.76","2,515.55","2.45B","0.64%"
"07/27/2018","2,525.09","2,529.66","2,541.23","2,515.89","1.90B","-0.23%"
"07/26/2018","2,530.99","2,570.48","2,578.72","2,525.67","2.53B","-1.28%"
"07/25/2018","2,563.69","2,573.93","2,573.96","2,550.97","2.65B","0.00%"
"07/24/2018","2,563.58","2,534.07","2,579.59","2,534.07","4.88B","1.46%"
"07/23/2018","2,526.81","2,482.05","2,533.77","2,478.19","3.96B","1.33%"
"07/20/2018","2,493.76","2,426.10","2,506.94","2,409.05","3.45B","2.79%"
"07/19/2018","2,426.16","2,432.89","2,452.45","2,418.66","2.04B","0.22%"
"07/18/2018","2,420.76","2,437.38","2,458.48","2,419.32","1.78B","-0.40%"
"07/17/2018","2,430.44","2,443.55","2,446.10","2,414.35","1.67B","-0.75%"
"07/16/2018","2,448.76","2,471.15","2,484.17","2,438.86","1.99B","-1.13%"
"07/13/2018","2,476.86","2,480.82","2,481.56","2,464.95","1.98B","0.09%"
"07/12/2018","2,474.62","2,425.67","2,490.44","2,425.67","2.73B","1.74%"
"07/11/2018","2,432.28","2,420.18","2,443.35","2,409.31","2.09B","-1.58%"
"07/10/2018","2,471.23","2,475.98","2,477.84","2,448.86","2.14B","0.00%"
"07/09/2018","2,471.29","2,410.52","2,471.80","2,410.52","2.43B","2.86%"
"07/06/2018","2,402.62","2,378.87","2,422.40","2,349.48","2.49B","1.19%"
"07/05/2018","2,374.36","2,370.86","2,398.56","2,352.97","2.53B","0.25%"
"07/04/2018","2,368.43","2,381.25","2,403.51","2,365.89","1.97B","-0.86%"
"07/03/2018","2,388.98","2,389.36","2,395.08","2,331.84","2.91B","0.11%"
"07/02/2018","2,386.38","2,473.31","2,473.73","2,370.40","2.61B","-3.77%"
"06/29/2018","2,479.91","2,431.81","2,481.32","2,429.59","2.08B","2.26%"
"06/28/2018","2,425.18","2,431.86","2,461.17","2,418.30","2.29B","-1.12%"
"06/27/2018","2,452.64","2,500.07","2,512.59","2,438.04","2.74B","-2.16%"
"06/26/2018","2,506.72","2,516.08","2,519.16","2,470.15","2.65B","-1.17%"
"06/25/2018","2,536.46","2,593.62","2,595.99","2,535.12","2.34B","-1.83%"
"06/22/2018","2,583.71","2,564.87","2,586.33","2,553.30","1.97B","0.18%"
"06/21/2018","2,579.05","2,597.30","2,628.04","2,575.17","2.46B","-0.74%"
"06/20/2018","2,598.33","2,588.12","2,607.47","2,567.50","2.38B","-0.06%"
"06/19/2018","2,599.78","2,638.40","2,646.64","2,571.69","5.76B","-2.56%"
"06/15/2018","2,667.98","2,657.59","2,677.31","2,657.51","2.56B","-0.12%"
"06/14/2018","2,671.30","2,662.23","2,691.04","2,659.57","2.14B","-0.01%"
"06/13/2018","2,671.63","2,681.31","2,686.07","2,662.75","1.94B","-0.60%"
"06/12/2018","2,687.70","2,662.39","2,691.97","2,650.97","1.96B","1.03%"
"06/11/2018","2,660.41","2,644.43","2,665.93","2,633.08","1.98B","0.31%"
"06/08/2018","2,652.08","2,686.09","2,686.15","2,637.36","2.60B","-1.60%"
"06/07/2018","2,695.24","2,697.51","2,717.06","2,693.10","2.35B","0.11%"
"06/06/2018","2,692.18","2,702.71","2,703.41","2,688.33","2.05B","-0.55%"
"06/05/2018","2,707.02","2,697.69","2,712.12","2,680.24","2.22B","0.46%"
"06/04/2018","2,694.58","2,664.84","2,697.75","2,658.57","2.25B","1.79%"
"06/01/2018","2,647.19","2,652.25","2,664.31","2,637.37","2.04B","-0.42%"
"05/31/2018","2,658.29","2,626.94","2,661.66","2,624.67","2.65B","2.01%"
"05/30/2018","2,605.90","2,632.71","2,637.19","2,604.91","2.42B","-2.16%"
"05/29/2018","2,663.40","2,666.83","2,676.68","2,642.87","2.69B","-0.37%"
"05/28/2018","2,673.20","2,661.21","2,682.78","2,650.40","1.85B","0.45%"
"05/25/2018","2,661.29","2,663.32","2,679.85","2,650.34","1.99B","-0.16%"
"05/24/2018","2,665.68","2,684.13","2,691.03","2,664.12","1.97B","-0.67%"
"05/23/2018","2,683.69","2,721.02","2,721.02","2,683.59","2.54B","-1.62%"
"05/22/2018","2,728.00","2,744.32","2,744.32","2,711.06","2.33B","-0.65%"
"05/21/2018","2,745.80","2,753.88","2,761.72","2,739.68","2.78B","0.19%"
"05/18/2018","2,740.53","2,697.72","2,741.01","2,690.99","2.29B","1.47%"
"05/17/2018","2,700.88","2,720.77","2,724.39","2,698.17","1.67B","-0.59%"
"05/16/2018","2,716.78","2,739.89","2,744.62","2,714.26","2.18B","-1.24%"
"05/15/2018","2,750.83","2,760.20","2,760.57","2,731.57","2.25B","-0.10%"
"05/14/2018","2,753.54","2,736.98","2,761.49","2,736.04","2.71B","1.06%"
"05/11/2018","2,724.72","2,737.23","2,738.65","2,720.55","2.35B","-0.17%"
"05/10/2018","2,729.40","2,727.52","2,738.63","2,712.47","1.96B","0.45%"
"05/09/2018","2,717.24","2,723.09","2,725.20","2,706.48","2.03B","-0.21%"
"05/08/2018","2,722.88","2,683.84","2,736.76","2,682.79","3.16B","1.45%"
"05/07/2018","2,683.85","2,649.10","2,686.22","2,638.17","2.66B","1.42%"
"05/04/2018","2,646.35","2,659.27","2,669.70","2,643.26","2.08B","-0.66%"
"05/03/2018","2,663.98","2,643.97","2,671.24","2,626.54","2.62B","0.42%"
"05/02/2018","2,652.73","2,662.08","2,667.96","2,637.06","2.67B","-0.03%"
"04/27/2018","2,653.54","2,672.64","2,675.10","2,613.53","2.84B","-0.47%"
"04/26/2018","2,666.02","2,712.52","2,717.57","2,652.42","2.35B","-1.37%"
"04/25/2018","2,702.98","2,707.71","2,717.31","2,696.22","2.35B","-0.73%"
"04/24/2018","2,722.85","2,669.61","2,737.21","2,669.61","3.94B","2.17%"
"04/23/2018","2,664.92","2,637.07","2,671.01","2,636.68","2.53B","0.66%"
"04/20/2018","2,647.38","2,672.36","2,677.92","2,632.75","2.81B","-1.31%"
"04/19/2018","2,682.55","2,661.30","2,693.14","2,656.15","2.60B","1.08%"
"04/18/2018","2,653.77","2,666.62","2,668.79","2,623.97","3.15B","0.69%"
"04/17/2018","2,635.70","2,669.26","2,683.50","2,633.59","2.71B","-1.09%"
"04/16/2018","2,664.70","2,716.58","2,723.58","2,656.52","3.67B","-2.26%"
"04/13/2018","2,726.40","2,765.67","2,771.03","2,724.17","2.18B","-0.85%"
"04/12/2018","2,749.70","2,785.12","2,785.31","2,747.77","2.61B","-1.28%"
"04/11/2018","2,785.34","2,782.67","2,803.88","2,767.38","3.90B","0.16%"
"04/10/2018","2,780.80","2,719.52","2,781.27","2,710.87","3.81B","2.40%"
"04/09/2018","2,715.73","2,706.33","2,721.59","2,688.83","2.63B","0.49%"
"04/04/2018","2,702.37","2,706.42","2,730.25","2,698.89","2.67B","0.19%"
"04/03/2018","2,697.27","2,690.63","2,709.91","2,683.05","2.86B","-0.52%"
"04/02/2018","2,711.37","2,717.12","2,754.65","2,707.63","3.47B","-0.40%"
"03/30/2018","2,722.15","2,735.62","2,740.82","2,714.77","3.17B","-0.61%"
"03/29/2018","2,738.79","2,699.14","2,757.78","2,657.49","4.24B","1.63%"
"03/28/2018","2,694.83","2,714.87","2,746.88","2,687.96","3.46B","-1.92%"
"03/27/2018","2,747.59","2,775.63","2,780.84","2,726.36","3.92B","0.32%"
"03/26/2018","2,738.87","2,767.36","2,773.54","2,709.57","4.27B","-1.88%"
"03/23/2018","2,791.47","2,786.53","2,800.25","2,754.66","6.26B","-2.62%"
"03/22/2018","2,866.67","2,894.13","2,902.77","2,851.29","3.05B","-0.95%"
"03/21/2018","2,894.18","2,929.00","2,932.22","2,879.53","3.34B","-0.35%"
"03/20/2018","2,904.40","2,878.95","2,907.52","2,877.10","2.71B","0.25%"
"03/19/2018","2,897.26","2,870.36","2,898.23","2,856.17","2.60B","0.92%"
"03/16/2018","2,870.73","2,895.51","2,911.19","2,869.97","2.72B","-0.84%"
"03/15/2018","2,894.98","2,860.41","2,895.61","2,860.41","2.63B","0.82%"
"03/14/2018","2,871.33","2,871.72","2,879.54","2,860.97","3.09B","-0.42%"
"03/13/2018","2,883.38","2,909.25","2,921.31","2,878.20","4.06B","-0.90%"
"03/12/2018","2,909.58","2,922.62","2,927.51","2,897.24","4.50B","0.05%"
"03/09/2018","2,908.20","2,907.04","2,916.55","2,891.87","3.15B","0.34%"
"03/08/2018","2,898.25","2,878.82","2,903.05","2,865.55","2.90B","0.70%"
"03/07/2018","2,878.15","2,892.44","2,921.44","2,868.04","3.79B","-0.50%"
"03/06/2018","2,892.48","2,878.92","2,893.46","2,838.61","4.76B","0.99%"
"03/05/2018","2,863.99","2,865.20","2,889.74","2,846.93","3.00B","-0.01%"
"03/02/2018","2,864.18","2,864.18","2,887.89","2,852.01","2.99B","-0.94%"
"03/01/2018","2,891.30","2,859.09","2,907.27","2,852.49","3.23B","0.44%"
"02/28/2018","2,878.67","2,899.00","2,905.57","2,866.46","3.88B","-1.65%"
"02/27/2018","2,927.10","2,979.77","2,979.77","2,918.01","4.62B","-1.57%"
"02/26/2018","2,973.79","2,973.81","2,986.81","2,933.52","5.02B","0.56%"
"02/23/2018","2,957.17","2,941.42","2,966.75","2,926.36","3.82B","0.86%"
"02/22/2018","2,931.88","2,915.97","2,936.85","2,900.87","3.93B","2.09%"
"02/14/2018","2,871.79","2,859.87","2,877.04","2,841.24","2.53B","0.67%"
"02/13/2018","2,852.72","2,834.39","2,887.89","2,834.39","4.66B","1.69%"
"02/12/2018","2,805.21","2,803.86","2,823.81","2,776.96","4.63B","-0.17%"
"02/09/2018","2,810.03","2,857.43","2,871.54","2,724.59","9.19B","-4.61%"
"02/08/2018","2,945.84","2,998.60","3,019.27","2,911.40","7.31B","-2.76%"
"02/07/2018","3,029.60","3,147.32","3,166.70","3,020.39","9.47B","-2.82%"
"02/06/2018","3,117.49","3,114.35","3,140.03","3,094.49","9.86B","-2.01%"
"02/05/2018","3,181.34","3,098.67","3,181.59","3,095.99","7.16B","1.01%"
"02/02/2018","3,149.64","3,113.30","3,150.70","3,082.99","5.29B","0.27%"
"02/01/2018","3,141.23","3,120.13","3,141.77","3,101.34","7.22B","0.78%"
"01/31/2018","3,116.83","3,063.23","3,118.76","3,062.53","5.56B","1.22%"
"01/30/2018","3,079.12","3,109.19","3,127.75","3,077.31","5.43B","-1.33%"
"01/29/2018","3,120.70","3,184.30","3,197.84","3,107.96","7.29B","-1.64%"
"01/26/2018","3,172.78","3,147.48","3,195.07","3,147.48","8.22B","0.49%"
"01/25/2018","3,157.46","3,171.35","3,177.41","3,124.46","7.74B","-0.72%"
"01/24/2018","3,180.33","3,189.77","3,202.47","3,150.55","9.91B","0.12%"
"01/23/2018","3,176.50","3,145.11","3,177.76","3,144.28","10.17B","1.47%"
"01/22/2018","3,130.33","3,104.96","3,144.85","3,104.40","7.75B","0.40%"
"01/19/2018","3,117.82","3,122.67","3,145.99","3,100.41","9.50B","0.36%"
"01/18/2018","3,106.55","3,096.20","3,125.86","3,084.28","8.77B","0.99%"
"01/17/2018","3,076.18","3,071.50","3,132.99","3,060.22","9.11B","0.40%"
"01/16/2018","3,063.86","3,041.36","3,065.19","3,035.77","6.43B","0.49%"
"01/15/2018","3,048.81","3,027.20","3,070.94","3,022.47","6.50B","1.00%"
"01/12/2018","3,018.60","2,997.90","3,019.70","2,993.56","3.82B","0.72%"
"01/11/2018","2,997.04","2,986.79","3,009.99","2,981.33","4.24B","0.05%"
"01/10/2018","2,995.56","2,968.34","2,999.75","2,966.18","5.78B","0.88%"
"01/09/2018","2,969.32","2,947.55","2,972.43","2,947.12","4.06B","0.73%"
"01/08/2018","2,947.76","2,933.82","2,952.34","2,926.87","5.81B","0.53%"
"01/05/2018","2,932.36","2,926.78","2,940.18","2,920.08","4.99B","0.44%"
"01/04/2018","2,919.48","2,918.26","2,934.15","2,910.66","4.35B","0.21%"
"01/03/2018","2,913.26","2,914.28","2,947.63","2,906.60","4.82B","0.16%"
"01/02/2018","2,908.73","2,867.53","2,912.27","2,867.53","5.40B","1.69%"
"12/29/2017","2,860.44","2,861.92","2,876.19","2,849.68","2.86B","0.05%"
"12/28/2017","2,859.05","2,842.73","2,870.89","2,829.54","3.44B","0.68%"
"12/27/2017","2,839.63","2,886.70","2,889.31","2,832.02","3.21B","-1.89%"
"12/26/2017","2,894.34","2,878.75","2,897.62","2,868.60","2.70B","0.49%"
"12/25/2017","2,880.10","2,882.28","2,915.61","2,868.86","2.63B","-0.02%"
"12/22/2017","2,880.77","2,891.72","2,897.03","2,876.02","1.90B","-0.50%"
"12/21/2017","2,895.37","2,871.68","2,906.81","2,862.23","2.58B","0.55%"
"12/20/2017","2,879.64","2,874.05","2,887.23","2,861.54","2.85B","0.23%"
"12/19/2017","2,873.03","2,829.55","2,873.60","2,827.44","2.38B","1.55%"
"12/18/2017","2,829.06","2,821.42","2,842.81","2,815.82","2.07B","0.32%"
"12/15/2017","2,820.17","2,844.10","2,846.52","2,817.32","2.67B","-1.05%"
"12/14/2017","2,850.05","2,874.95","2,878.32","2,841.92","2.28B","-0.80%"
"12/13/2017","2,872.94","2,850.47","2,879.41","2,834.93","2.24B","0.80%"
"12/12/2017","2,850.20","2,897.66","2,900.27","2,849.39","2.61B","-1.69%"
"12/11/2017","2,899.10","2,862.61","2,900.17","2,857.98","2.87B","1.18%"
"12/08/2017","2,865.34","2,843.20","2,872.82","2,832.80","2.54B","0.58%"
"12/07/2017","2,848.89","2,868.20","2,875.74","2,828.23","2.79B","-0.93%"
"12/06/2017","2,875.73","2,897.23","2,897.23","2,845.13","3.17B","-1.19%"
"12/05/2017","2,910.48","2,852.82","2,922.33","2,851.32","5.96B","1.72%"
"12/04/2017","2,861.36","2,829.81","2,868.29","2,823.94","2.69B","0.67%"
"12/01/2017","2,842.18","2,861.90","2,867.11","2,834.26","3.08B","-0.74%"
"11/30/2017","2,863.45","2,878.53","2,895.53","2,850.31","3.58B","-1.03%"
"11/29/2017","2,893.28","2,905.33","2,914.07","2,855.85","3.60B","-0.13%"
"11/28/2017","2,897.11","2,900.08","2,908.36","2,872.53","3.07B","-0.69%"
"11/27/2017","2,917.31","2,928.36","2,928.86","2,885.60","5.02B","-0.66%"
"11/24/2017","2,936.83","2,934.45","2,949.79","2,907.10","4.54B","-0.13%"
"11/23/2017","2,940.73","3,003.78","3,018.26","2,919.65","6.70B","-2.38%"
"11/22/2017","3,012.36","3,001.95","3,038.28","2,989.82","7.46B","0.84%"
"11/21/2017","2,987.17","2,928.92","3,012.89","2,927.61","6.36B","1.56%"
"11/20/2017","2,941.15","2,916.74","2,942.14","2,897.20","4.38B","0.08%"
"11/17/2017","2,938.80","2,868.52","2,940.77","2,867.59","6.85B","2.06%"
"11/16/2017","2,879.40","2,840.36","2,880.98","2,840.36","3.21B","1.03%"
"11/15/2017","2,850.05","2,848.77","2,864.37","2,839.46","3.30B","-0.40%"
"11/14/2017","2,861.42","2,876.75","2,882.79","2,853.78","3.60B","-0.42%"
"11/13/2017","2,873.51","2,865.78","2,885.70","2,865.72","4.85B","0.39%"
"11/10/2017","2,862.34","2,828.12","2,867.06","2,827.74","4.42B","1.04%"
"11/09/2017","2,832.96","2,814.57","2,834.51","2,809.96","3.27B","0.46%"
"11/08/2017","2,819.96","2,818.67","2,846.30","2,811.11","4.48B","-0.07%"
"11/07/2017","2,821.96","2,794.19","2,832.14","2,792.70","4.94B","1.07%"
"11/06/2017","2,792.22","2,798.47","2,798.47","2,776.95","3.33B","-0.29%"
"11/03/2017","2,800.47","2,789.54","2,803.31","2,770.12","3.89B","0.23%"
"11/02/2017","2,794.10","2,788.11","2,796.43","2,771.15","3.75B","0.17%"
"11/01/2017","2,789.40","2,795.19","2,816.30","2,782.06","4.62B","-0.15%"
"10/31/2017","2,793.71","2,795.54","2,797.79","2,785.16","3.24B","-0.55%"
"10/30/2017","2,809.11","2,812.24","2,822.59","2,780.05","4.80B","-0.18%"
"10/27/2017","2,814.27","2,770.53","2,815.42","2,769.43","4.03B","1.56%"
"10/26/2017","2,771.04","2,760.06","2,788.66","2,753.73","4.15B","0.69%"
"10/25/2017","2,752.14","2,753.93","2,756.76","2,746.27","1.96B","-0.05%"
"10/24/2017","2,753.65","2,732.94","2,762.59","2,730.84","2.49B","0.71%"
"10/23/2017","2,734.37","2,744.32","2,747.00","2,732.63","1.95B","-0.12%"
"10/20/2017","2,737.64","2,744.49","2,746.23","2,733.72","1.61B","-0.67%"
"10/19/2017","2,756.04","2,750.64","2,756.04","2,743.13","2.86B","0.11%"
"10/18/2017","2,753.01","2,725.67","2,753.92","2,723.76","2.83B","1.08%"
"10/17/2017","2,723.53","2,725.20","2,734.31","2,716.40","1.80B","-0.11%"
"10/16/2017","2,726.64","2,719.31","2,741.10","2,715.05","2.56B","0.49%"
"10/13/2017","2,713.38","2,716.00","2,722.23","2,711.95","1.93B","-0.18%"
"10/12/2017","2,718.35","2,706.42","2,724.83","2,702.31","2.39B","0.40%"
"10/11/2017","2,707.52","2,694.50","2,717.33","2,692.77","2.46B","0.44%"
"10/10/2017","2,695.54","2,693.25","2,711.31","2,671.94","3.00B","0.13%"
"10/09/2017","2,692.08","2,736.83","2,743.36","2,688.54","4.15B","0.74%"
"09/29/2017","2,672.33","2,661.52","2,682.17","2,660.86","2.02B","0.42%"
"09/28/2017","2,661.28","2,661.54","2,663.70","2,653.46","2.17B","-0.01%"
"09/27/2017","2,661.55","2,674.41","2,677.74","2,659.60","2.01B","-0.65%"
"09/26/2017","2,678.99","2,673.54","2,681.23","2,673.40","1.93B","-0.06%"
"09/25/2017","2,680.65","2,672.95","2,682.75","2,667.31","3.20B","0.06%"
"09/22/2017","2,679.05","2,666.67","2,686.41","2,662.84","2.64B","0.13%"
"09/21/2017","2,675.55","2,664.05","2,690.36","2,660.53","3.18B","0.49%"
"09/20/2017","2,662.63","2,667.24","2,675.21","2,661.87","2.54B","-0.30%"
"09/19/2017","2,670.69","2,680.72","2,687.18","2,661.61","3.01B","-0.13%"
"09/18/2017","2,674.18","2,670.20","2,694.06","2,670.20","3.31B","0.22%"
"09/15/2017","2,668.38","2,669.65","2,677.53","2,659.73","3.46B","-0.17%"
"09/14/2017","2,672.84","2,688.40","2,694.78","2,666.82","2.86B","-0.55%"
"09/13/2017","2,687.67","2,690.56","2,694.41","2,676.25","2.12B","-0.18%"
"09/12/2017","2,692.54","2,682.25","2,695.53","2,672.28","3.08B","0.67%"
"09/11/2017","2,674.75","2,691.34","2,708.42","2,673.62","2.91B","-0.44%"
"09/08/2017","2,686.69","2,692.80","2,701.57","2,681.44","2.45B","-0.19%"
"09/07/2017","2,691.83","2,716.13","2,717.56","2,690.88","2.76B","-0.83%"
"09/06/2017","2,714.33","2,721.95","2,725.24","2,703.65","3.11B","-0.57%"
"09/05/2017","2,729.85","2,712.76","2,738.59","2,711.17","3.05B","0.68%"
"09/04/2017","2,711.35","2,703.33","2,713.73","2,691.78","3.32B","0.05%"
"09/01/2017","2,710.12","2,716.05","2,734.77","2,700.16","4.31B","-0.17%"
"08/31/2017","2,714.63","2,729.47","2,735.43","2,701.88","4.02B","-0.50%"
"08/30/2017","2,728.23","2,740.00","2,762.07","2,720.66","4.21B","-0.40%"
"08/29/2017","2,739.13","2,734.45","2,746.10","2,726.22","3.53B","0.10%"
"08/28/2017","2,736.46","2,715.47","2,766.79","2,715.47","6.05B","1.12%"
"08/25/2017","2,706.24","2,645.45","2,706.70","2,645.45","4.75B","2.26%"
